time,pid,usr,system,wait,cpu,rss,command
08:10:23,0,1,0.00,0.00,0.00,0.00,23556
08:10:23,0,2,0.00,0.00,0.00,0.00,0
08:10:23,0,3,0.00,0.00,0.00,0.00,0
08:10:23,0,4,0.00,0.00,0.00,0.00,0
08:10:23,0,5,0.00,0.00,0.00,0.00,0
08:10:23,0,6,0.00,0.00,0.00,0.00,0
08:10:23,0,7,0.00,0.00,0.00,0.00,0
08:10:23,0,12,0.00,0.00,0.00,0.00,0
08:10:23,0,13,0.00,0.00,0.00,0.00,0
08:10:23,0,14,0.00,0.00,0.00,0.00,0
08:10:23,0,15,0.00,0.00,0.00,0.00,0
08:10:23,0,16,0.00,0.00,0.00,0.00,0
08:10:23,0,17,0.00,0.00,1.00,0.00,0
08:10:23,0,18,0.00,0.00,0.00,0.00,0
08:10:23,0,19,0.00,0.00,0.00,0.00,0
08:10:23,0,20,0.00,0.00,0.00,0.00,0
08:10:23,0,21,0.00,0.00,0.00,0.00,0
08:10:23,0,22,0.00,0.00,0.00,0.00,0
08:10:23,0,25,0.00,0.00,0.00,0.00,0
08:10:23,0,26,0.00,0.00,0.00,0.00,0
08:10:23,0,27,0.00,0.00,0.00,0.00,0
08:10:23,0,30,0.00,0.00,0.00,0.00,0
08:10:23,0,31,0.00,0.00,0.00,0.00,0
08:10:23,0,32,0.00,0.00,0.00,0.00,0
08:10:23,0,35,0.00,0.00,0.00,0.00,0
08:10:23,0,36,0.00,0.00,0.00,0.00,0
08:10:23,0,37,0.00,0.00,0.00,0.00,0
08:10:23,0,39,0.00,0.00,0.00,0.00,0
08:10:23,0,40,0.00,0.00,0.00,0.00,0
08:10:23,0,41,0.00,0.00,0.00,0.00,0
08:10:23,0,42,0.00,0.00,0.00,0.00,0
08:10:23,0,43,0.00,0.00,0.00,0.00,0
08:10:23,0,44,0.00,0.00,0.00,0.00,0
08:10:23,0,45,0.00,0.00,0.00,0.00,0
08:10:23,0,46,0.00,0.00,0.00,0.00,0
08:10:23,0,47,0.00,0.00,0.00,0.00,0
08:10:23,0,49,0.00,0.00,0.00,0.00,0
08:10:23,0,51,0.00,0.00,0.00,0.00,0
08:10:23,0,52,0.00,0.00,0.00,0.00,0
08:10:23,0,53,0.00,0.00,0.00,0.00,0
08:10:23,0,55,0.00,0.00,0.00,0.00,0
08:10:23,0,57,0.00,0.00,0.00,0.00,0
08:10:23,0,58,0.00,0.00,0.00,0.00,0
08:10:23,0,59,0.00,0.00,0.00,0.00,0
08:10:23,0,65,0.00,0.00,0.00,0.00,0
08:10:23,0,68,0.00,0.00,0.00,0.00,0
08:10:23,0,71,0.00,0.00,0.00,0.00,0
08:10:23,0,72,0.00,0.00,0.00,0.00,0
08:10:23,0,73,0.00,0.00,0.00,0.00,0
08:10:23,0,74,0.00,0.00,0.00,0.00,0
08:10:23,0,75,0.00,0.00,0.00,0.00,0
08:10:23,0,76,0.00,0.00,0.00,0.00,0
08:10:23,0,77,0.00,0.00,0.00,0.00,0
08:10:23,0,84,0.00,0.00,0.00,0.00,0
08:10:23,0,99,0.00,0.00,0.00,0.00,0
08:10:23,0,100,0.00,0.00,0.00,0.00,0
08:10:23,0,124,0.00,0.00,0.00,0.00,0
08:10:23,0,129,0.00,0.00,0.00,0.00,0
08:10:23,0,153,0.00,0.00,0.00,0.00,0
08:10:23,0,193,0.00,0.00,0.00,0.00,0
08:10:23,0,194,0.00,0.00,0.00,0.00,0
08:10:23,0,199,0.00,0.00,0.00,0.00,0
08:10:23,0,235,0.00,0.00,0.00,0.00,0
08:10:23,0,236,0.00,0.00,0.00,0.00,0
08:10:23,0,266,0.00,0.00,0.00,0.00,0
08:10:23,0,316,0.00,0.00,0.00,0.00,50244
08:10:23,0,340,0.00,0.00,0.00,0.00,0
08:10:23,0,341,0.00,0.00,0.00,0.00,0
08:10:23,0,366,0.00,0.00,0.00,0.00,290144
08:10:23,0,391,0.00,0.00,0.00,0.00,29036
08:10:23,0,397,0.00,0.00,0.00,0.00,0
08:10:23,0,442,0.00,0.00,0.00,0.00,0
08:10:23,0,443,0.00,0.00,0.00,0.00,0
08:10:23,0,469,0.00,0.00,0.00,0.00,0
08:10:23,0,470,0.00,0.00,0.00,0.00,0
08:10:23,0,471,0.00,0.00,0.00,0.00,0
08:10:23,0,472,0.00,0.00,0.00,0.00,0
08:10:23,0,473,0.00,0.00,0.00,0.00,0
08:10:23,0,475,0.00,0.00,0.00,0.00,0
08:10:23,0,477,0.00,0.00,0.00,0.00,0
08:10:23,0,478,0.00,0.00,0.00,0.00,0
08:10:23,0,490,0.00,0.00,0.00,0.00,0
08:10:23,0,500,0.00,0.00,0.00,0.00,0
08:10:23,0,501,0.00,0.00,0.00,0.00,0
08:10:23,0,502,0.00,0.00,0.00,0.00,0
08:10:23,0,503,0.00,0.00,0.00,0.00,0
08:10:23,0,504,0.00,0.00,0.00,0.00,0
08:10:23,0,505,0.00,0.00,0.00,0.00,0
08:10:23,0,506,0.00,0.00,0.00,0.00,0
08:10:23,0,507,0.00,0.00,0.00,0.00,0
08:10:23,0,508,0.00,0.00,0.00,0.00,0
08:10:23,0,509,0.00,0.00,0.00,0.00,0
08:10:23,0,510,0.00,0.00,0.00,0.00,0
08:10:23,0,511,0.00,0.00,0.00,0.00,0
08:10:23,0,512,0.00,0.00,0.00,0.00,0
08:10:23,0,513,0.00,0.00,0.00,0.00,0
08:10:23,0,514,0.00,0.00,0.00,0.00,0
08:10:23,0,515,0.00,0.00,0.00,0.00,0
08:10:23,0,516,0.00,0.00,0.00,0.00,0
08:10:23,0,517,0.00,0.00,0.00,0.00,0
08:10:23,0,546,0.00,0.00,0.00,0.00,17520
08:10:23,991,563,0.00,0.00,0.00,0.00,21496
08:10:23,996,564,0.00,0.00,0.00,0.00,164684
08:10:23,998,704,0.00,0.00,0.00,0.00,18696
08:10:23,102,742,0.00,0.00,0.00,0.00,10052
08:10:23,0,745,0.00,0.00,0.00,0.00,955280
08:10:23,989,746,0.00,0.00,0.00,0.00,309068
08:10:23,0,750,0.00,0.00,0.00,0.00,1923036
08:10:23,0,754,0.00,0.00,0.00,0.00,17908
08:10:23,0,755,0.00,0.00,0.00,0.00,472428
08:10:23,103,765,0.00,0.00,0.00,0.00,222812
08:10:23,0,793,0.00,0.00,0.00,0.00,16684
08:10:23,0,805,0.00,0.00,0.00,0.00,49508
08:10:23,0,807,0.00,0.00,0.00,0.00,7072
08:10:23,0,811,0.00,0.00,0.00,0.00,110868
08:10:23,0,850,0.00,0.00,0.00,0.00,326400
08:10:23,0,852,0.00,0.00,0.00,0.00,6000
08:10:23,0,1012,0.00,0.00,0.00,0.00,12048
08:10:23,0,1013,0.00,0.00,0.00,0.00,16396
08:10:23,1000,1018,0.00,0.00,0.00,0.00,21092
08:10:23,1000,1019,0.00,0.00,0.00,0.00,22192
08:10:23,1000,1107,1.00,0.00,7.00,0.00,16556
08:10:23,1000,1108,0.00,0.00,0.00,0.00,9040
08:10:23,1000,1647,0.00,0.00,0.00,0.00,9556
08:10:23,0,1664,0.00,0.00,0.00,0.00,0
08:10:23,1000,1694,10.00,0.00,30.00,0.00,215888
08:10:23,1000,1698,10.00,0.00,0.00,0.00,1015068
08:10:23,1000,1699,0.00,0.00,0.00,0.00,763424
08:10:23,1000,1700,5.00,0.00,12.00,0.00,890992
08:10:23,1000,1701,9.00,0.00,28.00,0.00,892744
08:10:23,1000,1702,13.00,0.00,34.00,0.00,889712
08:10:23,1000,1703,5.00,0.00,19.00,0.00,888736
08:10:23,1000,1704,16.00,0.00,30.00,0.00,893104
08:10:23,1000,1705,8.00,0.00,24.00,0.00,889204
08:10:23,1000,1706,11.00,0.00,21.00,0.00,891048
08:10:23,1000,1707,18.00,0.00,40.00,0.00,892116
08:10:23,1000,1708,49.00,0.00,43.00,0.00,1530196
08:10:23,1000,1709,77.00,0.00,37.00,5514.00,1531848
08:10:23,1000,1710,5.00,0.00,9.00,0.00,892156
08:10:23,1000,1711,38.00,0.00,36.00,0.00,893636
08:10:23,1000,1712,2.00,0.00,5.00,0.00,889368
08:10:23,1000,1713,1.00,0.00,1.00,0.00,890348
08:10:23,1000,1714,0.00,0.00,1.00,0.00,890420
08:10:23,1000,1715,4.00,0.00,8.00,0.00,891928
08:10:23,1000,1716,20.00,0.00,44.00,0.00,891904
08:10:23,0,1965,0.00,0.00,0.00,0.00,16396
08:10:23,1000,2049,0.00,0.00,1.00,0.00,16556
08:10:23,1000,2050,0.00,0.00,0.00,0.00,8908
08:10:23,1000,2074,15.00,0.00,5.00,0.00,893728
08:10:23,1000,2077,0.00,0.00,0.00,0.00,888360
08:10:23,0,2201,0.00,0.00,0.00,0.00,0
08:10:23,0,2536,0.00,0.00,0.00,0.00,0
08:10:23,108,2554,0.00,0.00,0.00,0.00,8648
08:10:23,0,2555,0.00,0.00,0.00,0.00,483212
08:10:23,108,2556,0.00,0.00,0.00,0.00,8380
08:10:23,0,3100,0.00,0.00,0.00,0.00,0
08:10:23,0,3108,0.00,0.00,0.00,0.00,0
08:10:23,0,3110,0.00,0.00,0.00,0.00,16392
08:10:23,1000,3166,0.00,0.00,0.00,0.00,16552
08:10:23,1000,3167,0.00,0.00,0.00,0.00,9040
08:10:23,0,3197,0.00,0.00,0.00,0.00,0
08:10:23,0,3198,0.00,0.00,0.00,0.00,0
08:10:23,0,3200,0.00,0.00,0.00,0.00,0
08:10:23,0,3362,0.00,0.00,0.00,0.00,0
08:10:23,0,3367,0.00,0.00,0.00,0.00,0
08:10:23,0,4045,0.00,0.00,0.00,0.00,0
08:10:23,0,4050,0.00,0.00,0.00,0.00,0
08:10:23,0,4053,0.00,0.00,0.00,0.00,0
08:10:23,0,4058,0.00,0.00,0.00,0.00,0
08:10:23,0,4059,0.00,0.00,0.00,0.00,0
08:10:23,0,4062,0.00,0.00,0.00,0.00,0
08:10:23,0,4063,0.00,0.00,0.00,0.00,0
08:10:23,0,4065,0.00,0.00,0.00,0.00,0
08:10:23,0,4066,0.00,0.00,0.00,0.00,0
08:10:23,0,4071,0.00,0.00,2.00,0.00,0
08:10:23,0,4072,0.00,0.00,0.00,0.00,0
08:10:23,0,4073,0.00,0.00,0.00,0.00,0
08:10:23,0,4090,0.00,0.00,0.00,0.00,0
08:10:23,0,4092,0.00,0.00,0.00,0.00,0
08:10:23,0,4093,0.00,0.00,1.00,0.00,0
08:10:23,1000,4095,1.00,0.00,1.00,0.00,7208
08:10:23,1000,4096,0.00,0.00,1.00,0.00,9260
,,,,,,,
#,UID,PID,%usr,%guest,%wait,minflt/s,VSZ
08:10:24,0,1,0.00,0.00,0.00,0.00,23556
08:10:24,0,2,0.00,0.00,0.00,0.00,0
08:10:24,0,3,0.00,0.00,0.00,0.00,0
08:10:24,0,4,0.00,0.00,0.00,0.00,0
08:10:24,0,5,0.00,0.00,0.00,0.00,0
08:10:24,0,6,0.00,0.00,0.00,0.00,0
08:10:24,0,7,0.00,0.00,0.00,0.00,0
08:10:24,0,12,0.00,0.00,0.00,0.00,0
08:10:24,0,13,0.00,0.00,0.00,0.00,0
08:10:24,0,14,0.00,0.00,0.00,0.00,0
08:10:24,0,15,0.00,0.00,0.00,0.00,0
08:10:24,0,16,0.00,0.00,0.00,0.00,0
08:10:24,0,17,0.00,0.00,0.00,0.00,0
08:10:24,0,18,0.00,0.00,0.00,0.00,0
08:10:24,0,19,0.00,0.00,0.00,0.00,0
08:10:24,0,20,0.00,0.00,0.00,0.00,0
08:10:24,0,21,0.00,0.00,0.00,0.00,0
08:10:24,0,22,0.00,0.00,0.00,0.00,0
08:10:24,0,25,0.00,0.00,0.00,0.00,0
08:10:24,0,26,0.00,0.00,0.00,0.00,0
08:10:24,0,27,0.00,0.00,0.00,0.00,0
08:10:24,0,30,0.00,0.00,0.00,0.00,0
08:10:24,0,31,0.00,0.00,0.00,0.00,0
08:10:24,0,32,0.00,0.00,0.00,0.00,0
08:10:24,0,35,0.00,0.00,0.00,0.00,0
08:10:24,0,36,0.00,0.00,0.00,0.00,0
08:10:24,0,37,0.00,0.00,0.00,0.00,0
08:10:24,0,39,0.00,0.00,0.00,0.00,0
08:10:24,0,40,0.00,0.00,0.00,0.00,0
08:10:24,0,41,0.00,0.00,0.00,0.00,0
08:10:24,0,42,0.00,0.00,0.00,0.00,0
08:10:24,0,43,0.00,0.00,1.00,0.00,0
08:10:24,0,44,0.00,0.00,0.00,0.00,0
08:10:24,0,45,0.00,0.00,0.00,0.00,0
08:10:24,0,46,0.00,0.00,0.00,0.00,0
08:10:24,0,47,0.00,0.00,0.00,0.00,0
08:10:24,0,49,0.00,0.00,0.00,0.00,0
08:10:24,0,51,0.00,0.00,0.00,0.00,0
08:10:24,0,52,0.00,0.00,0.00,0.00,0
08:10:24,0,53,0.00,0.00,0.00,0.00,0
08:10:24,0,55,0.00,0.00,0.00,0.00,0
08:10:24,0,57,0.00,0.00,0.00,0.00,0
08:10:24,0,58,0.00,0.00,0.00,0.00,0
08:10:24,0,59,0.00,0.00,0.00,0.00,0
08:10:24,0,65,0.00,0.00,0.00,0.00,0
08:10:24,0,68,0.00,0.00,0.00,0.00,0
08:10:24,0,71,0.00,0.00,0.00,0.00,0
08:10:24,0,72,0.00,0.00,0.00,0.00,0
08:10:24,0,73,0.00,0.00,0.00,0.00,0
08:10:24,0,74,0.00,0.00,0.00,0.00,0
08:10:24,0,75,0.00,0.00,0.00,0.00,0
08:10:24,0,76,0.00,0.00,0.00,0.00,0
08:10:24,0,77,0.00,0.00,0.00,0.00,0
08:10:24,0,84,0.00,0.00,0.00,0.00,0
08:10:24,0,99,0.00,0.00,0.00,0.00,0
08:10:24,0,100,0.00,0.00,0.00,0.00,0
08:10:24,0,124,0.00,0.00,0.00,0.00,0
08:10:24,0,129,0.00,0.00,0.00,0.00,0
08:10:24,0,153,0.00,0.00,0.00,0.00,0
08:10:24,0,193,0.00,0.00,0.00,0.00,0
08:10:24,0,194,0.00,0.00,0.00,0.00,0
08:10:24,0,199,0.00,0.00,0.00,0.00,0
08:10:24,0,235,0.00,0.00,0.00,0.00,0
08:10:24,0,236,0.00,0.00,0.00,0.00,0
08:10:24,0,266,0.00,0.00,0.00,0.00,0
08:10:24,0,316,0.00,0.00,0.00,0.00,50244
08:10:24,0,340,0.00,0.00,0.00,0.00,0
08:10:24,0,341,0.00,0.00,0.00,0.00,0
08:10:24,0,366,0.00,0.00,0.00,0.00,290144
08:10:24,0,391,0.00,0.00,0.00,0.00,29036
08:10:24,0,397,0.00,0.00,0.00,0.00,0
08:10:24,0,442,0.00,0.00,0.00,0.00,0
08:10:24,0,443,0.00,0.00,0.00,0.00,0
08:10:24,0,469,0.00,0.00,0.00,0.00,0
08:10:24,0,470,0.00,0.00,0.00,0.00,0
08:10:24,0,471,0.00,0.00,0.00,0.00,0
08:10:24,0,472,0.00,0.00,0.00,0.00,0
08:10:24,0,473,0.00,0.00,0.00,0.00,0
08:10:24,0,475,0.00,0.00,0.00,0.00,0
08:10:24,0,477,0.00,0.00,0.00,0.00,0
08:10:24,0,478,0.00,0.00,0.00,0.00,0
08:10:24,0,490,0.00,0.00,0.00,0.00,0
08:10:24,0,500,0.00,0.00,0.00,0.00,0
08:10:24,0,501,0.00,0.00,0.00,0.00,0
08:10:24,0,502,0.00,0.00,0.00,0.00,0
08:10:24,0,503,0.00,0.00,0.00,0.00,0
08:10:24,0,504,0.00,0.00,0.00,0.00,0
08:10:24,0,505,0.00,0.00,0.00,0.00,0
08:10:24,0,506,0.00,0.00,0.00,0.00,0
08:10:24,0,507,0.00,0.00,0.00,0.00,0
08:10:24,0,508,0.00,0.00,0.00,0.00,0
08:10:24,0,509,0.00,0.00,0.00,0.00,0
08:10:24,0,510,0.00,0.00,0.00,0.00,0
08:10:24,0,511,0.00,0.00,0.00,0.00,0
08:10:24,0,512,0.00,0.00,0.00,0.00,0
08:10:24,0,513,0.00,0.00,0.00,0.00,0
08:10:24,0,514,0.00,0.00,0.00,0.00,0
08:10:24,0,515,0.00,0.00,0.00,0.00,0
08:10:24,0,516,0.00,0.00,0.00,0.00,0
08:10:24,0,517,0.00,0.00,0.00,0.00,0
08:10:24,0,546,0.00,0.00,0.00,0.00,17520
08:10:24,991,563,0.00,0.00,0.00,0.00,21496
08:10:24,996,564,0.00,0.00,0.00,0.00,164684
08:10:24,998,704,0.00,0.00,0.00,0.00,18696
08:10:24,102,742,0.00,0.00,0.00,0.00,10052
08:10:24,0,745,0.00,0.00,0.00,0.00,955280
08:10:24,989,746,0.00,0.00,0.00,0.00,309068
08:10:24,0,750,0.00,0.00,0.00,0.00,1923036
08:10:24,0,754,0.00,0.00,0.00,0.00,17908
08:10:24,0,755,0.00,0.00,0.00,0.00,472428
08:10:24,103,765,0.00,0.00,0.00,0.00,222812
08:10:24,0,793,0.00,0.00,0.00,0.00,16684
08:10:24,0,805,0.00,0.00,0.00,0.00,49508
08:10:24,0,807,0.00,0.00,0.00,0.00,7072
08:10:24,0,811,0.00,0.00,0.00,0.00,110868
08:10:24,0,850,0.00,0.00,0.00,0.00,326400
08:10:24,0,852,0.00,0.00,0.00,0.00,6000
08:10:24,0,1012,0.00,0.00,0.00,0.00,12048
08:10:24,0,1013,0.00,0.00,0.00,0.00,16396
08:10:24,1000,1018,0.00,0.00,0.00,0.00,21092
08:10:24,1000,1019,0.00,0.00,0.00,0.00,22192
08:10:24,1000,1107,1.00,0.00,5.00,0.00,16556
08:10:24,1000,1108,0.00,0.00,0.00,0.00,9040
08:10:24,1000,1647,0.00,0.00,0.00,0.00,9556
08:10:24,0,1664,0.00,0.00,0.00,0.00,0
08:10:24,1000,1694,10.00,0.00,23.00,0.00,215888
08:10:24,1000,1698,11.00,0.00,0.00,0.00,1015068
08:10:24,1000,1699,0.00,0.00,0.00,0.00,763424
08:10:24,1000,1700,5.00,0.00,9.00,0.00,890992
08:10:24,1000,1701,9.00,0.00,22.00,0.00,892744
08:10:24,1000,1702,12.00,0.00,31.00,0.00,889712
08:10:24,1000,1703,0.00,0.00,2.00,0.00,888736
08:10:24,1000,1704,19.00,0.00,33.00,0.00,893104
08:10:24,1000,1705,9.00,0.00,19.00,0.00,889204
08:10:24,1000,1706,11.00,0.00,27.00,0.00,891048
08:10:24,1000,1707,20.00,0.00,34.00,0.00,892116
08:10:24,1000,1708,47.00,0.00,23.00,0.00,1530196
08:10:24,1000,1709,80.00,0.00,37.00,8799.00,1531848
08:10:24,1000,1710,5.00,0.00,8.00,0.00,892156
08:10:24,1000,1711,38.00,0.00,43.00,0.00,893636
08:10:24,1000,1712,2.00,0.00,3.00,0.00,889368
08:10:24,1000,1713,0.00,0.00,2.00,0.00,890348
08:10:24,1000,1714,1.00,0.00,1.00,0.00,890420
08:10:24,1000,1715,4.00,0.00,8.00,0.00,891928
08:10:24,1000,1716,21.00,0.00,28.00,0.00,891904
08:10:24,0,1965,0.00,0.00,0.00,0.00,16396
08:10:24,1000,2049,1.00,0.00,1.00,0.00,16556
08:10:24,1000,2050,0.00,0.00,0.00,0.00,8908
08:10:24,1000,2074,16.00,0.00,6.00,0.00,893728
08:10:24,1000,2077,1.00,0.00,0.00,0.00,888360
08:10:24,0,2201,0.00,0.00,0.00,0.00,0
08:10:24,0,2536,0.00,0.00,0.00,0.00,0
08:10:24,108,2554,0.00,0.00,0.00,0.00,8648
08:10:24,0,2555,0.00,0.00,0.00,0.00,483212
08:10:24,108,2556,0.00,0.00,0.00,0.00,8380
08:10:24,0,3100,0.00,0.00,0.00,0.00,0
08:10:24,0,3108,0.00,0.00,0.00,0.00,0
08:10:24,0,3110,0.00,0.00,0.00,0.00,16392
08:10:24,1000,3166,0.00,0.00,0.00,0.00,16552
08:10:24,1000,3167,0.00,0.00,0.00,0.00,9040
08:10:24,0,3197,0.00,0.00,0.00,0.00,0
08:10:24,0,3198,0.00,0.00,0.00,0.00,0
08:10:24,0,3200,0.00,0.00,0.00,0.00,0
08:10:24,0,3362,0.00,0.00,0.00,0.00,0
08:10:24,0,3367,0.00,0.00,1.00,0.00,0
08:10:24,0,4045,0.00,0.00,0.00,0.00,0
08:10:24,0,4050,0.00,0.00,0.00,0.00,0
08:10:24,0,4053,0.00,0.00,0.00,0.00,0
08:10:24,0,4058,0.00,0.00,0.00,0.00,0
08:10:24,0,4059,0.00,0.00,0.00,0.00,0
08:10:24,0,4062,0.00,0.00,0.00,0.00,0
08:10:24,0,4063,0.00,0.00,0.00,0.00,0
08:10:24,0,4065,0.00,0.00,0.00,0.00,0
08:10:24,0,4066,0.00,0.00,0.00,0.00,0
08:10:24,0,4071,0.00,0.00,1.00,0.00,0
08:10:24,0,4072,0.00,0.00,0.00,0.00,0
08:10:24,0,4073,0.00,0.00,0.00,0.00,0
08:10:24,0,4090,0.00,0.00,0.00,0.00,0
08:10:24,0,4092,0.00,0.00,2.00,0.00,0
08:10:24,0,4093,0.00,0.00,0.00,0.00,0
08:10:24,1000,4095,2.00,0.00,1.00,0.00,7208
08:10:24,1000,4096,1.00,0.00,0.00,0.00,9260
,,,,,,,
#,UID,PID,%usr,%guest,%wait,minflt/s,VSZ
08:10:25,0,1,0.00,0.00,0.00,0.00,23556
08:10:25,0,2,0.00,0.00,0.00,0.00,0
08:10:25,0,3,0.00,0.00,0.00,0.00,0
08:10:25,0,4,0.00,0.00,0.00,0.00,0
08:10:25,0,5,0.00,0.00,0.00,0.00,0
08:10:25,0,6,0.00,0.00,0.00,0.00,0
08:10:25,0,7,0.00,0.00,0.00,0.00,0
08:10:25,0,12,0.00,0.00,0.00,0.00,0
08:10:25,0,13,0.00,0.00,0.00,0.00,0
08:10:25,0,14,0.00,0.00,0.00,0.00,0
08:10:25,0,15,0.00,0.00,0.00,0.00,0
08:10:25,0,16,0.00,0.00,0.00,0.00,0
08:10:25,0,17,0.00,0.00,0.00,0.00,0
08:10:25,0,18,0.00,0.00,0.00,0.00,0
08:10:25,0,19,0.00,0.00,0.00,0.00,0
08:10:25,0,20,0.00,0.00,0.00,0.00,0
08:10:25,0,21,0.00,0.00,0.00,0.00,0
08:10:25,0,22,0.00,0.00,0.00,0.00,0
08:10:25,0,25,0.00,0.00,0.00,0.00,0
08:10:25,0,26,0.00,0.00,0.00,0.00,0
08:10:25,0,27,0.00,0.00,0.00,0.00,0
08:10:25,0,30,0.00,0.00,0.00,0.00,0
08:10:25,0,31,0.00,0.00,0.00,0.00,0
08:10:25,0,32,0.00,0.00,0.00,0.00,0
08:10:25,0,35,0.00,0.00,0.00,0.00,0
08:10:25,0,36,0.00,0.00,0.00,0.00,0
08:10:25,0,37,0.00,0.00,0.00,0.00,0
08:10:25,0,39,0.00,0.00,0.00,0.00,0
08:10:25,0,40,0.00,0.00,1.00,0.00,0
08:10:25,0,41,0.00,0.00,0.00,0.00,0
08:10:25,0,42,0.00,0.00,0.00,0.00,0
08:10:25,0,43,0.00,0.00,0.00,0.00,0
08:10:25,0,44,0.00,0.00,0.00,0.00,0
08:10:25,0,45,0.00,0.00,0.00,0.00,0
08:10:25,0,46,0.00,0.00,0.00,0.00,0
08:10:25,0,47,0.00,0.00,0.00,0.00,0
08:10:25,0,49,0.00,0.00,0.00,0.00,0
08:10:25,0,51,0.00,0.00,0.00,0.00,0
08:10:25,0,52,0.00,0.00,0.00,0.00,0
08:10:25,0,53,0.00,0.00,0.00,0.00,0
08:10:25,0,55,0.00,0.00,0.00,0.00,0
08:10:25,0,57,0.00,0.00,0.00,0.00,0
08:10:25,0,58,0.00,0.00,0.00,0.00,0
08:10:25,0,59,0.00,0.00,0.00,0.00,0
08:10:25,0,65,0.00,0.00,0.00,0.00,0
08:10:25,0,68,0.00,0.00,0.00,0.00,0
08:10:25,0,71,0.00,0.00,0.00,0.00,0
08:10:25,0,72,0.00,0.00,0.00,0.00,0
08:10:25,0,73,0.00,0.00,0.00,0.00,0
08:10:25,0,74,0.00,0.00,0.00,0.00,0
08:10:25,0,75,0.00,0.00,0.00,0.00,0
08:10:25,0,76,0.00,0.00,0.00,0.00,0
08:10:25,0,77,0.00,0.00,0.00,0.00,0
08:10:25,0,84,0.00,0.00,0.00,0.00,0
08:10:25,0,99,0.00,0.00,0.00,0.00,0
08:10:25,0,100,0.00,0.00,0.00,0.00,0
08:10:25,0,124,0.00,0.00,0.00,0.00,0
08:10:25,0,129,0.00,0.00,0.00,0.00,0
08:10:25,0,153,0.00,0.00,0.00,0.00,0
08:10:25,0,193,0.00,0.00,0.00,0.00,0
08:10:25,0,194,0.00,0.00,0.00,0.00,0
08:10:25,0,199,0.00,0.00,0.00,0.00,0
08:10:25,0,235,0.00,0.00,0.00,0.00,0
08:10:25,0,236,0.00,0.00,0.00,0.00,0
08:10:25,0,266,0.00,0.00,0.00,0.00,0
08:10:25,0,316,0.00,0.00,0.00,0.00,50244
08:10:25,0,340,0.00,0.00,0.00,0.00,0
08:10:25,0,341,0.00,0.00,0.00,0.00,0
08:10:25,0,366,0.00,0.00,0.00,0.00,290144
08:10:25,0,391,0.00,0.00,0.00,0.00,29036
08:10:25,0,397,0.00,0.00,0.00,0.00,0
08:10:25,0,442,0.00,0.00,0.00,0.00,0
08:10:25,0,443,0.00,0.00,0.00,0.00,0
08:10:25,0,469,0.00,0.00,0.00,0.00,0
08:10:25,0,470,0.00,0.00,0.00,0.00,0
08:10:25,0,471,0.00,0.00,0.00,0.00,0
08:10:25,0,472,0.00,0.00,0.00,0.00,0
08:10:25,0,473,0.00,0.00,0.00,0.00,0
08:10:25,0,475,0.00,0.00,0.00,0.00,0
08:10:25,0,477,0.00,0.00,0.00,0.00,0
08:10:25,0,478,0.00,0.00,0.00,0.00,0
08:10:25,0,490,0.00,0.00,0.00,0.00,0
08:10:25,0,500,0.00,0.00,0.00,0.00,0
08:10:25,0,501,0.00,0.00,0.00,0.00,0
08:10:25,0,502,0.00,0.00,0.00,0.00,0
08:10:25,0,503,0.00,0.00,0.00,0.00,0
08:10:25,0,504,0.00,0.00,0.00,0.00,0
08:10:25,0,505,0.00,0.00,0.00,0.00,0
08:10:25,0,506,0.00,0.00,0.00,0.00,0
08:10:25,0,507,0.00,0.00,0.00,0.00,0
08:10:25,0,508,0.00,0.00,0.00,0.00,0
08:10:25,0,509,0.00,0.00,0.00,0.00,0
08:10:25,0,510,0.00,0.00,0.00,0.00,0
08:10:25,0,511,0.00,0.00,0.00,0.00,0
08:10:25,0,512,0.00,0.00,0.00,0.00,0
08:10:25,0,513,0.00,0.00,0.00,0.00,0
08:10:25,0,514,0.00,0.00,0.00,0.00,0
08:10:25,0,515,0.00,0.00,0.00,0.00,0
08:10:25,0,516,0.00,0.00,0.00,0.00,0
08:10:25,0,517,0.00,0.00,0.00,0.00,0
08:10:25,0,546,0.00,0.00,0.00,0.00,17520
08:10:25,991,563,0.00,0.00,0.00,0.00,21496
08:10:25,996,564,0.00,0.00,0.00,0.00,164684
08:10:25,998,704,0.00,0.00,0.00,0.00,18696
08:10:25,102,742,0.00,0.00,0.00,0.00,10052
08:10:25,0,745,0.00,0.00,0.00,0.00,955280
08:10:25,989,746,0.00,0.00,0.00,0.00,309068
08:10:25,0,750,0.00,0.00,0.00,0.00,1923036
08:10:25,0,754,0.00,0.00,0.00,0.00,17908
08:10:25,0,755,0.00,0.00,0.00,0.00,472428
08:10:25,103,765,0.00,0.00,0.00,0.00,222812
08:10:25,0,793,0.00,0.00,0.00,0.00,16684
08:10:25,0,805,0.00,0.00,0.00,0.00,49508
08:10:25,0,807,0.00,0.00,0.00,0.00,7072
08:10:25,0,811,0.00,0.00,0.00,0.00,110868
08:10:25,0,850,0.00,0.00,0.00,0.00,326400
08:10:25,0,852,0.00,0.00,0.00,0.00,6000
08:10:25,0,1012,0.00,0.00,0.00,0.00,12048
08:10:25,0,1013,0.00,0.00,0.00,0.00,16396
